"","varz02","vard2","wdcat"
"16346",1.07878740395111,0.924509485583345,"South"
"16347",0.881588293096773,1.61016536433115,"South"
"16348",1.56506156550056,0.702047283910352,"South"
"16349",0.904700002849133,1.4802129265964,"South"
"16350",1.42311186563773,0.17164228423059,"South"
"16351",0.897977603258064,1.8890350409621,"South"
"16352",0.927904455105332,1.62949153353215,"South"
"16353",1.06074931600596,1.55441108155565,"South"
"16354",0.966353220690775,1.50658800580341,"South"
"16355",1.27484433239858,0.351373469922206,"South"
"16356",0.698915907577735,2.16679848995602,"South"
"16357",0.611066336449011,2.96532567091306,"South"
"16358",0.716529646601317,2.59194825548883,"South"
"16359",0.572003383186468,3.18960028800083,"South"
"16360",0.857025449368229,2.43193439828114,"South"
"16383",1.45420787630655,0.167592648617427,"South"
"16384",1.10478894244883,1.15357019122524,"South"
"16398",1.20288277988473,0.760604665980049,"South"
"16402",0.903364047375809,0.863741126228143,"South"
"16403",0.774774449064801,1.91591641471566,"South"
"16404",0.848843406604141,1.66499533419845,"South"
"16405",0.76031636943285,2.21798015772904,"South"
"16406",0.637488504327492,2.90982668944471,"South"
"16407",0.712924317525436,3.05251350223648,"South"
"16408",0.622722283661858,3.3386286342477,"South"
"16416",0.9313807057911,1.70638613312571,"South"
"16417",0.224939574152964,4.75985929319345,"South"
"16418",0.733628872840139,2.34048304884427,"South"
"16419",0.500555240639093,3.61193337332786,"South"
"16447",1.38105769750705,0.57875896300362,"South"
"16448",1.05454034932619,0.920222624353447,"South"
"16450",1.34407964917861,0.359470734067773,"South"
"16451",1.11840547173544,1.39127603215778,"South"
"16452",1.08270490591009,0.889938132825454,"South"
"16453",0.969931447285881,1.62271379438214,"South"
"16454",0.95596103619362,1.62529448415892,"South"
"16455",0.701314679840724,2.77503172897674,"South"
"16456",1.11493634916565,0.92209190156535,"South"
"16457",0.86564768763985,2.3452725749016,"South"
"16458",0.461989169984558,4.18720719872631,"South"
"16476",0.684110216599075,3.63726376526986,"South"
"16477",0.599653026466117,3.06824390794066,"South"
"16478",0.84318755281897,2.04984733209747,"South"
"16479",0.806589192264649,2.33368772989876,"South"
"16480",1.29555254769983,1.21617127495528,"South"
"16481",1.42861066242987,0.468993191436226,"South"
"16488",0.556554663498949,2.64880417371638,"South"
"16491",0.87750540451035,1.97188656002528,"South"
"16492",0.904088452898026,0.947791183532103,"South"
"16493",0.733144573155484,2.55029166071478,"South"
"16494",0.66049582109021,2.70286508965466,"South"
"16495",0.816851695766752,2.1785550099754,"South"
"16496",0.705613552845274,2.47125147240469,"South"
"16497",0.80104699151195,2.01257894417022,"South"
"16498",0.670357558218316,2.51925654748084,"South"
"16499",0.443702049133743,3.30921941883628,"South"
"16500",0.707829169106699,2.61190759767085,"South"
"16501",0.682996268252829,2.92752854793534,"South"
"16502",0.663629027270729,2.91588172616448,"South"
"16503",0.75402113881348,2.3220602911455,"South"
"16504",0.747189221221137,2.22551975925265,"South"
"16505",0.581700477968986,2.6380586210052,"South"
"16520",0.746811869246398,2.79439649834315,"South"
"16521",0.772758663027927,2.83989246282567,"South"
"16522",0.614984757798894,3.36264444587747,"South"
"16523",1.13264102951527,1.40906159088775,"South"
"16524",0.780813451297345,2.76310641412007,"South"
"16525",0.776552034186797,2.3703592128052,"South"
"16526",1.19031225255693,0.619022635215058,"South"
"16527",0.960996631162621,1.45460615684185,"South"
"16528",0.729936966090549,1.4134502115507,"North"
"16529",1.10032587944507,0.424944469855366,"South"
"16530",0.673818450025541,1.60377957588502,"South"
"16531",0.835339850405447,1.87075896222647,"North"
"16532",1.24461945169413,0.150119205917863,"North"
"16543",0.88284475750786,2.0864901027114,"South"
"16545",0.535870997730535,2.68489692637618,"South"
"16546",0.672466872583958,2.42262786323657,"South"
"16547",0.88241481811477,1.4295980514419,"South"
"16548",0.5224809039146,2.729797773313,"South"
"16549",0.95217495901283,1.76973231587184,"South"
"16550",0.783933384069086,2.97915613089467,"South"
"16551",0.480845784623916,3.42847463267751,"South"
"16552",0.505979322137063,3.93133225556728,"South"
"16553",0.630244715047707,3.18049002716179,"South"
"16554",0.606626717916611,3.39457296186185,"South"
"16555",0.676096461163979,2.9045554520825,"South"
"16556",0.523950281424346,3.81289339045165,"South"
"16557",0.659514698276793,3.14802637468346,"South"
"16558",0.480597822147421,3.9844888145392,"South"
"16565",0.667772875795579,3.57778572471225,"South"
"16566",0.728684170330006,3.16519224973786,"South"
"16573",0.584373463893397,3.902522956472,"South"
"16574",0.477922342201008,3.0763917739083,"South"
"16575",1.09051038109414,1.11832404887151,"South"
"16576",0.698022223858702,1.79878865300844,"South"
"16577",0.965459223566872,1.34811798861022,"South"
"16582",0.84232714386563,1.78184089444841,"South"
"16583",1.43275724751938,0.41973131166488,"South"
"16585",1.08356313576369,1.02922973473872,"South"
"16586",0.980453000616488,0.827743182526869,"South"
"16587",0.777850026490851,2.06706423663222,"South"
"16588",1.03668494849875,0.879097778415294,"South"
"16589",0.88260200302793,1.57028035493432,"South"
"16590",0.621112183791934,2.49908484535229,"South"
"16591",0.858507982443934,2.32968288009334,"South"
"16592",0.76373098728874,1.99302012534311,"South"
"16593",0.929524733416294,1.58736088646807,"South"
"16594",1.02725470553481,1.54758370873016,"South"
"16595",1.03524852769738,1.57389675513223,"South"
"16596",0.867499248756463,0.98308637136273,"South"
"16597",0.778326405819073,1.96395087625104,"South"
"16598",0.977889940376718,1.33334145762281,"South"
"16599",0.704574706814702,2.51043412557424,"South"
"16600",0.640239526155719,2.32263988796725,"South"
"16601",0.532365462803967,3.17676624454147,"South"
"16602",0.481252660095137,3.57735927262964,"South"
"16603",0.439246896861358,3.17504368856331,"South"
"16604",0.640785426339394,2.96863933782832,"South"
"16605",0.316577400218852,4.71319057855633,"South"
"16609",1.03884489450315,2.70710524304401,"South"
"16610",0.831758833856332,2.50836872053551,"South"
"16611",0.425634024706768,4.14575830616877,"South"
"16637",1.10603241491208,0.995857759842288,"South"
"16638",1.38318861012735,0.679912757990043,"South"
"16639",1.02881881292223,0.885159487841401,"South"
"16641",1.00870206425724,1.17252437751601,"South"
"16642",1.21550689546007,0.313056336381377,"South"
"16643",0.730219428257445,1.99868174516084,"South"
"16644",0.988758018189944,1.64733306664204,"South"
"16645",1.20450425265076,1.05061576312294,"South"
"16646",0.838844703566781,1.56960664606743,"South"
"16647",0.583690116992046,3.30297222204682,"South"
"16688",1.19329699581302,0.48953922484303,"South"
"16689",1.26538325150436,1.17932918502212,"South"
"16690",1.31907156448582,0.778553742721258,"South"
"16691",0.553705508985213,2.93012278970517,"South"
"16692",0.887451504013761,1.60906058650928,"South"
"16693",0.891118776270153,2.04147645224671,"South"
"16694",0.775338378934064,2.38423614799272,"South"
"16695",1.08984589437156,2.10389140299156,"South"
"16696",0.629540019460807,2.99847660963519,"South"
"16708",0.0174079584918645,0.00500000000000862,"South"
"16736",1.09789081902273,0.496690380026716,"South"
"16737",1.00520860344219,1.01241599693289,"South"
"16738",0.980352486556572,1.28393414293368,"South"
"16739",0.939848220657344,1.86667596872926,"South"
"16740",1.22018211882679,0.529600522463334,"South"
"16742",0.996492809627574,1.65058760390883,"South"
"16743",0.816395781498887,1.49901080766645,"South"
"16744",0.695893252206479,2.8868972573537,"South"
"16745",0.862625813408115,2.63903755669223,"South"
"16746",0.695574128757127,3.08427421717714,"South"
"16747",1.09933579585441,1.58774970197566,"South"
"16748",0.871473280051575,2.13199089364395,"South"
"16749",0.731936214555572,2.36333232406545,"South"
"16750",0.827038776491315,2.28747206199547,"South"
"16751",0.542223876988587,2.81062792097504,"South"
"16752",0.829892903444815,2.27565589035586,"South"
"16753",0.688221044686568,2.99447289526056,"South"
"16754",0.707336124013249,2.81128659432892,"South"
"16755",0.720856412247854,2.62019870022289,"South"
"16756",1.0508736447414,1.82761928899088,"South"
"16757",0.863143467245363,1.77915470058933,"South"
"16758",0.606157027896446,3.1321112663188,"South"
"16759",0.58760304525758,2.69792402197593,"South"
"16760",0.450215883591705,3.37352981312575,"South"
"16761",0.50999032945008,3.63679204317168,"South"
"16762",0.778407392349545,2.84692734378527,"South"
"16763",0.646478967345815,3.23889447006912,"South"
"16764",0.350301648849081,3.85055888471584,"South"
"16765",0.902962737500171,1.87428655925033,"South"
"16766",1.15218013966242,0.847757763900437,"South"
"16767",0.752056910271429,2.24488706773908,"South"
"16768",0.89033910233146,1.85501936595373,"South"
"16781",0.817941592097012,1.90726814558776,"South"
"16782",1.37015029666183,0.449881826079823,"South"
"16783",0.968314349798974,1.48476905050294,"South"
"16784",1.18828947608889,0.336130894776272,"South"
"16785",1.39435073781513,0.218951571426941,"South"
"16786",0.827139754249793,1.88012196572587,"South"
"16787",0.897859787627422,1.72280566795723,"South"
"16789",0.762874256622642,2.29226108654102,"South"
"16790",0.847121139077606,2.33144863476943,"South"
"16791",0.658849774833253,2.54304784204934,"South"
"16792",0.890061414291403,2.46298894377957,"South"
"16793",0.635647112418522,2.98065418098659,"South"
"16794",0.830386344609862,2.15549031063751,"South"
"16795",1.00313050662889,2.20528097384193,"South"
"16796",0.652112589482352,2.84187586908449,"South"
"16797",0.328858683090984,4.08373128968722,"South"
"16798",0.782841189033477,2.33388811134885,"South"
"16799",0.537743678179494,3.39315843913222,"South"
"16800",0.52604203960307,3.72008441627109,"South"
"16801",0.635735251081281,3.25526235049893,"South"
"16813",0.418328324851298,2.37567455090155,"South"
"16814",0.980438527040984,1.77191140156098,"South"
"16815",0.724202662288694,2.33744798861199,"South"
"16827",0.981633484315241,0.886482505651703,"South"
"16829",1.42861356479706,0.269619844878596,"South"
"16830",0.922885432098753,1.97444615066874,"South"
"16831",0.846586279127809,1.87824221040717,"South"
"16832",0.796649743162904,2.2534872409406,"South"
"16833",1.0171855865833,0.542301413274533,"South"
"16834",0.882318918091921,1.75161137005813,"South"
"16835",0.919377366548925,1.92627716218235,"South"
"16836",0.772307406248984,1.61718780784751,"South"
"16837",0.956171408488476,1.76858671765742,"South"
"16838",0.95104662556723,2.21293117049055,"South"
"16839",0.81832445588227,1.96087969180767,"South"
"16840",0.653859920197652,3.51352259558821,"South"
"16873",0.988220952397659,2.02618552183787,"South"
"16875",0.927711382094231,1.67103940753194,"South"
"16876",1.21285157381071,1.01994494948347,"South"
"16877",0.983101295741231,1.62351432406671,"South"
"16878",0.912550624841895,1.56892263968597,"South"
"16879",1.2263586823,1.0842766360236,"South"
"16880",1.35372317154902,0.832991488870618,"South"
"16881",1.06450627551775,1.08067931253366,"South"
"16882",0.96993526733127,1.79718999360953,"South"
"16883",1.05573931522027,1.04939771415612,"South"
"16884",1.13901169239672,1.55055141966685,"South"
"16885",0.911151153702275,2.02622154977241,"South"
"16886",1.10778325564768,1.43345937972391,"South"
"16887",0.985989748044312,1.75084238911903,"South"
"16888",0.934511888493844,2.10678348914914,"South"
"16889",1.02578855232938,0.936632164506212,"South"
"16890",0.583981787403129,2.4273306462694,"South"
"16891",0.682059665424963,2.6538625784408,"South"
"16892",0.776958482761425,2.21353667751582,"South"
"16893",0.795501984321156,2.06607072257547,"South"
"16894",0.741844604511556,2.83659333137374,"South"
"16899",0.713572975477946,2.22330434243975,"South"
"16902",1.04881984226831,1.55543859006077,"South"
"16903",0.639727571193423,3.15810584214389,"South"
"16904",0.511173293768046,2.81528826894892,"South"
"16905",0.366305819294706,3.84816544606718,"South"
"16906",0.745938889200019,2.72906117441809,"South"
"16907",0.468786986019795,2.73789051084603,"South"
"16908",0.468242143462034,2.85356608608384,"South"
"16909",0.608012338120811,2.95205214209143,"South"
"16910",0.778816090516782,1.56194768599713,"South"
"16911",1.04416470776654,1.3438742304621,"South"
"16912",0.886507815122913,1.77281422516438,"South"
"16913",1.01702887877066,1.50045999567841,"South"
"16914",0.9035648310387,1.64403328900171,"South"
"16916",1.06010196792717,1.14603349744808,"South"
"16918",1.18964780819243,0.823665767722881,"South"
"16919",0.781591526580916,2.18119124279862,"South"
"16920",1.03282755551591,1.11542818892239,"South"
"16921",0.859732442551216,2.11255930505469,"South"
"16922",1.01770893529313,1.85529595458368,"South"
"16923",1.03031067370375,0.757684195271816,"South"
"16924",0.833396671586699,2.17289760476662,"South"
"16926",0.96243059490492,1.60556938315242,"South"
"16928",1.14772774962448,1.66482531276223,"South"
"16929",0.935843603731591,1.36071732353487,"South"
"16930",1.116991438714,1.01470295897089,"South"
"16931",0.925216504065917,1.66746193886416,"South"
"16932",0.772698283647157,2.51715420367425,"South"
"16933",0.652087131232484,2.53570717642785,"South"
"16934",0.837852132832587,2.04430753278943,"South"
"16935",0.529148063686063,2.51407607263237,"South"
"16936",0.690647235915225,2.51194509374073,"South"
"16937",0.819855340256427,2.23422879403129,"South"
"16938",0.855356912830405,2.69561474718353,"South"
"16948",0.388106494764824,4.39458921736594,"South"
"16949",0.453490261306914,4.03660734302755,"South"
"16950",0.868239655256469,2.61033190659158,"South"
"16951",0.806161055418122,2.66972915341146,"South"
"16952",0.871245301539306,2.32674260871025,"South"
"16953",0.850653109246521,2.01771150903306,"South"
"16954",0.759156075133743,2.96299311922973,"South"
"16955",0.564591839262244,3.03852301296442,"South"
"16956",0.754634093654949,1.86425111098825,"South"
"16957",0.905714022230169,1.95991404701453,"South"
"16958",0.676274455889724,2.37447390775463,"South"
"16959",1.06387574790509,1.14866571438773,"South"
"16960",0.717038054871463,2.22745559732711,"South"
"16961",1.33821409917863,1.02898651383983,"South"
"16963",1.19064137321538,0.305003718175901,"South"
"16965",1.10573350392945,0.918024996742211,"South"
"16966",1.25481272518154,1.29654766241114,"South"
"16980",1.10218767461077,1.38213493341539,"South"
"16981",0.962778290146652,1.57372350718564,"South"
"16982",0.954295040186049,2.01434671628769,"South"
"16983",0.793442378996994,2.06515887556047,"South"
"16984",0.727523544098238,2.81538156154273,"South"
"16985",0.987046608683696,2.40944712061872,"South"
"16986",0.545777777295526,3.14166554796709,"South"
"16987",0.423437275771864,3.85223340355481,"South"
"17000",0.858460216698093,3.04341727472106,"South"
"17001",0.848330154009358,2.33691839476289,"South"
"17002",0.852089269027449,2.34038178493035,"South"
"17003",0.932836796169162,2.46452017010731,"South"
"17004",0.625567550057212,2.91783150498338,"South"
"17005",0.95501609341993,1.53419973582398,"South"
"17006",0.742582989237526,2.80551147674568,"South"
"17007",0.861267861796371,1.68818072949696,"South"
"17008",0.649589611006404,2.53494782615445,"South"
"17009",1.37062019485759,0.860360476959311,"North"
"17020",0.92836113448214,1.5250395259161,"South"
"17021",1.06840678780941,1.20337475232968,"South"
"17022",0.954147524875009,1.91572299098252,"South"
"17023",0.769211869088175,2.53001795110344,"South"
"17024",1.37745619161414,0.72799378793756,"South"
"17025",0.812210589883241,2.4802065419541,"South"
"17026",0.816108412831174,2.09062792925955,"South"
"17027",0.694936409559351,2.67416215570263,"South"
"17028",0.539932343147843,3.50134929005784,"South"
"17029",0.685383843671405,2.84852909863071,"South"
"17030",1.06302441979107,2.01341132395456,"South"
"17031",0.727227548862323,2.79453726626707,"South"
"17032",0.631444973687036,3.12385065175062,"South"
"17033",0.643076770735035,3.35053425473262,"South"
"17034",0.840386963970227,2.4909367397623,"South"
"17053",0.692642120704699,3.39819954611428,"South"
"17054",1.04889725241004,2.12900512443412,"South"
"17055",1.33293072819434,0.352727424556365,"South"
"17066",1.24646408181632,1.54589444642086,"South"
"17067",0.531390398951762,2.62985311793598,"South"
"17069",0.756186436385246,3.67765715265321,"North"
"17070",0.89094181543737,3.28528442790194,"North"
"17075",0.727015721826492,2.41894137850955,"South"
"17076",0.684628225692107,2.26054631129185,"South"
"17077",0.622792538726307,3.05646178120888,"South"
"17078",0.639772571268528,2.82667226854717,"South"
"17079",0.373773099783847,3.51181985711542,"South"
"17080",0.578223700192716,3.44063703642477,"South"
"17081",0.321771563194192,4.26544484864795,"South"
"17101",0.773639698091527,3.17585614023617,"North"
"17102",1.01828249906734,2.05977408754975,"North"
"17103",0.962131834155472,1.79501807967602,"North"
"17104",0.853768080253535,1.68788889919065,"North"
"17105",1.24995733863982,1.8149704878408,"North"
"17106",1.4382327013541,1.08957082507207,"North"
"17117",1.28577500980191,0.857244062925742,"South"
"17119",1.10230694055325,0.968722795329651,"South"
"17121",0.925502746572028,2.32357756164408,"South"
"17122",1.12232648376567,1.35097222565011,"South"
"17124",0.743420078878967,2.18843298137132,"South"
"17125",0.58991595402437,3.16474244977054,"South"
"17126",0.686961800244954,2.8645066016711,"South"
"17127",0.506320940457112,3.35326648924837,"South"
"17128",0.356480836993516,4.06992728176764,"South"
"17129",0.780025957126949,2.34604714404006,"South"
"17130",0.676201099677327,2.69599537926416,"South"
"17131",0.698016556952211,2.70798198363956,"South"
